idtabla,fechaventa,agente,supervisor,SUCURSAL,REGION,paquete_vendido,id_paquete,precio,TipoServicio,fecha
184513,2025-07-01 15:53:17,5589,5720,Ocotlán,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184514,2025-07-01 15:53:44,5886,4714,Tijuana,PACIFICO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184515,2025-07-01 15:53:44,5590,4714,Tijuana,PACIFICO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184516,2025-07-01 15:55:25,5860,5468,Santa Ana Pacueco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184517,2025-07-01 15:55:25,5468,5468,Santa Ana Pacueco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184518,2025-07-01 15:56:06,5896,4714,Tala,OCCIDENTE,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2025-07-01
184519,2025-07-01 15:56:06,5575,4714,Tala,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184520,2025-07-01 15:58:05,5916,4714,Villa Corona,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184521,2025-07-01 16:01:20,3940,4714,Cd. Toluca,CENTRO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184522,2025-07-01 16:01:20,5575,4714,Cd. Toluca,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184523,2025-07-01 16:01:39,5858,5468,Ocotlán,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184524,2025-07-01 16:01:39,5758,5468,Ocotlán,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184525,2025-07-01 16:08:02,5908,4714,San Martin Hidalgo,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184526,2025-07-01 16:08:02,4714,4714,San Martin Hidalgo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184527,2025-07-01 16:08:02,5910,4714,Jocotepec,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184528,2025-07-01 16:08:02,3940,4714,Jocotepec,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184529,2025-07-01 16:09:15,5914,5380,Cd. Morelia,TCO,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2025-07-01
184530,2025-07-01 16:10:52,5924,5468,Cd. Guadalajara,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184531,2025-07-01 16:14:18,5896,4714,Cd. Morelia,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184532,2025-07-01 16:14:18,4714,4714,Cd. Morelia,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184533,2025-07-01 16:18:30,5922,4714,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184534,2025-07-01 16:18:30,5590,4714,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184535,2025-07-01 16:22:58,5395,5468,La Barca,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184536,2025-07-01 16:29:13,5860,5468,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184537,2025-07-01 16:34:31,5826,5468,Tala,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184538,2025-07-01 16:34:31,5826,5468,Tala,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184539,2025-07-01 16:37:05,5881,3942,Laguna Larga,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184540,2025-07-01 16:37:26,5869,5720,Acapulco,CENTRO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184541,2025-07-01 16:39:59,5871,5380,Quiroga,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184542,2025-07-01 16:41:43,5922,4714,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184543,2025-07-01 16:41:43,5590,4714,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184544,2025-07-01 16:41:56,5526,5720,Tijuana,PACIFICO,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2025-07-01
184545,2025-07-01 16:41:56,5720,5720,Tijuana,PACIFICO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184546,2025-07-01 16:46:02,5863,5380,Cholula,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184547,2025-07-01 16:46:02,5863,5380,Cholula,SURESTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184548,2025-07-01 16:46:02,5695,5380,Cholula,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184549,2025-07-01 16:46:37,5785,3942,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184550,2025-07-01 16:46:37,5785,3942,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184551,2025-07-01 16:51:41,5481,5468,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184552,2025-07-01 16:51:41,5758,5468,Tlajomulco,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184553,2025-07-01 16:52:26,5860,5468,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184554,2025-07-01 16:52:30,5908,4714,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184555,2025-07-01 16:53:59,5886,4714,Acapulco,CENTRO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184556,2025-07-01 16:53:59,5575,4714,Acapulco,CENTRO,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2025-07-01
184557,2025-07-01 16:54:28,5896,4714,Cd. Guadalajara,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184558,2025-07-01 16:54:28,5590,4714,Cd. Guadalajara,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184559,2025-07-01 16:58:49,5910,4714,Cd. Morelia,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184560,2025-07-01 17:00:03,5898,4714,Cd. León,BAJIO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184561,2025-07-01 17:00:36,5817,3942,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184562,2025-07-01 17:00:36,5817,3942,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184563,2025-07-01 17:00:36,4125,3942,Tlajomulco,OCCIDENTE,MEGAS ASCENSO 0,87,0.0,Ascenso internet,2025-07-01
184564,2025-07-01 17:01:12,5769,5380,Cd. Guadalajara,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184565,2025-07-01 17:01:12,5704,5380,Cd. Guadalajara,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184566,2025-07-01 17:05:47,5743,3942,San Jose Iturbide,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184567,2025-07-01 17:05:47,5743,3942,San Jose Iturbide,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184568,2025-07-01 17:06:43,5872,5720,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184569,2025-07-01 17:06:43,5872,5720,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184570,2025-07-01 17:06:43,5720,5720,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184571,2025-07-01 17:12:38,5395,5468,San Jose Iturbide,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184572,2025-07-01 17:12:38,5758,5468,San Jose Iturbide,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184573,2025-07-01 17:17:35,5481,5468,Chochapa,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184574,2025-07-01 17:18:00,5881,3942,Zapopan,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184575,2025-07-01 17:18:00,4125,3942,Zapopan,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184576,2025-07-01 17:27:56,5924,5468,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184577,2025-07-01 17:27:57,5468,5468,Tonalá,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184579,2025-07-01 17:30:57,5922,4714,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184580,2025-07-01 17:30:57,3940,4714,Tonalá,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184581,2025-07-01 17:33:55,5879,5720,Zapopan,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184582,2025-07-01 17:35:44,5860,5468,Cd. Tehuacan,SURESTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184583,2025-07-01 17:35:45,5860,5468,Cd. Tehuacan,SURESTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184584,2025-07-01 17:36:37,5898,4714,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184585,2025-07-01 17:36:37,5575,4714,Acapulco,CENTRO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184586,2025-07-01 17:43:34,5922,4714,Cd. Guadalajara,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184587,2025-07-01 17:43:34,5922,4714,Cd. Guadalajara,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184588,2025-07-01 17:46:04,5399,3942,Acapulco,CENTRO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184589,2025-07-01 17:46:04,4125,3942,Acapulco,CENTRO,MEGAS ASCENSO 0,87,0.0,Ascenso internet,2025-07-01
184590,2025-07-01 17:46:13,5130,5468,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184591,2025-07-01 17:46:17,5785,3942,Tarimbaro,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184592,2025-07-01 17:46:17,5468,5468,Tarimbaro,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184593,2025-07-01 17:48:11,3940,4714,Tarimbaro,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184594,2025-07-01 17:48:11,4714,4714,Tarimbaro,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184595,2025-07-01 17:51:07,5914,5380,Cd. Colima,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184596,2025-07-01 17:51:07,5704,5380,Cd. Colima,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184597,2025-07-01 17:51:46,5882,3942,Zinacantepec,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184598,2025-07-01 17:51:46,4125,3942,Zinacantepec,CENTRO,MEGAS ASCENSO 0,87,0.0,Ascenso internet,2025-07-01
184599,2025-07-01 17:52:09,5765,3942,Cd. Morelia,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184600,2025-07-01 17:52:09,5572,3942,Cd. Morelia,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184601,2025-07-01 17:52:40,5807,5468,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184602,2025-07-01 17:52:40,5807,5468,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184603,2025-07-01 17:54:44,5743,3942,Acapulco,CENTRO,MAX BASICO 60 60,100,60.0,HBO,2025-07-01
184604,2025-07-01 17:55:48,5399,3942,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-01
184605,2025-07-01 17:57:31,5826,5468,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-01
184606,2025-07-01 17:57:31,5758,5468,Cd. Morelia,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184607,2025-07-01 18:02:57,5785,3942,Cd. Guadalajara,OCCIDENTE,MAX BASICO 60 60,100,60.0,HBO,2025-07-01
184608,2025-07-01 18:05:09,5847,5380,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-01
184609,2025-07-01 18:05:09,5380,5380,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-01
184612,2025-07-02 09:16:09,5785,3942,Cd. Guadalajara,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184613,2025-07-02 09:16:09,4125,3942,Cd. Guadalajara,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184614,2025-07-02 09:16:48,3940,4714,Puente Grande,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184615,2025-07-02 09:16:48,5575,4714,Puente Grande,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184616,2025-07-02 09:18:22,5826,5468,Cd. Uruapan,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184617,2025-07-02 09:18:51,5532,5720,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184618,2025-07-02 09:18:51,5720,5720,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184619,2025-07-02 09:21:27,5246,3942,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184620,2025-07-02 09:21:27,5246,3942,Cd. Morelia,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184621,2025-07-02 09:21:27,5765,3942,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184622,2025-07-02 09:24:28,5906,4714,Cd. Zihuatanejo,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184623,2025-07-02 09:24:28,5590,4714,Cd. Zihuatanejo,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184624,2025-07-02 09:26:01,5360,5468,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184625,2025-07-02 09:26:01,5360,5468,Cd. Morelia,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184626,2025-07-02 09:28:12,3940,4714,Moroleon,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184627,2025-07-02 09:28:13,5590,4714,Moroleon,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184628,2025-07-02 09:31:16,5602,3942,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184629,2025-07-02 09:31:16,5572,3942,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184630,2025-07-02 09:33:17,5844,5380,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184631,2025-07-02 09:33:17,5844,5380,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184634,2025-07-02 09:38:28,5896,4714,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184635,2025-07-02 09:38:28,5896,4714,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184636,2025-07-02 09:38:28,3940,4714,Cd. Guadalajara,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184637,2025-07-02 09:38:37,5802,5468,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184638,2025-07-02 09:38:37,5802,5468,Cd. Guadalajara,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184639,2025-07-02 09:42:26,5869,5720,Ixtlahuacan de los M,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184640,2025-07-02 09:42:26,5532,5720,Ixtlahuacan de los M,OCCIDENTE,MEGAS ASCENSO 0,87,0.0,Ascenso internet,2025-07-02
184641,2025-07-02 09:44:00,5807,5468,Cd. León,BAJIO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184642,2025-07-02 09:44:00,5807,5468,Cd. León,BAJIO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184643,2025-07-02 09:52:17,5914,5380,Ocotlán,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184644,2025-07-02 09:52:17,5914,5380,Ocotlán,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184645,2025-07-02 09:54:40,5246,3942,Jocotepec,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184646,2025-07-02 09:54:41,5765,3942,Jocotepec,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184647,2025-07-02 09:55:24,5922,4714,Ocotlán,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184648,2025-07-02 09:55:24,4714,4714,Ocotlán,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184649,2025-07-02 10:01:10,5896,4714,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184650,2025-07-02 10:01:10,5590,4714,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184651,2025-07-02 10:01:17,5910,4714,La Barca,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184652,2025-07-02 10:01:17,5575,4714,La Barca,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184653,2025-07-02 10:07:15,5860,5468,Zapopan,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184654,2025-07-02 10:14:42,5704,5380,Cd. Zamora,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184655,2025-07-02 10:14:42,5380,5380,Cd. Zamora,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184656,2025-07-02 10:16:34,5843,5380,Ocotlán,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184657,2025-07-02 10:16:34,5704,5380,Ocotlán,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184658,2025-07-02 10:16:40,5882,3942,Cd. Zamora,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184659,2025-07-02 10:16:41,5572,3942,Cd. Zamora,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184660,2025-07-02 10:16:41,5572,3942,Cd. Zamora,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184661,2025-07-02 10:21:38,5785,3942,Puerto Vallarta,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184662,2025-07-02 10:21:38,4125,3942,Puerto Vallarta,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184663,2025-07-02 10:24:05,5802,5468,Moroleon,TCO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184664,2025-07-02 10:24:05,5468,5468,Moroleon,TCO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184665,2025-07-02 10:27:00,5860,5468,Cd. Zihuatanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184666,2025-07-02 10:27:00,5758,5468,Cd. Zihuatanejo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184667,2025-07-02 10:28:49,5877,5720,Ocotlán,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184668,2025-07-02 10:28:49,5589,5720,Ocotlán,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184669,2025-07-02 10:29:53,3940,4714,Cd. Zamora,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184670,2025-07-02 10:29:53,4714,4714,Cd. Zamora,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184671,2025-07-02 10:34:58,5872,5720,Tarimbaro,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184672,2025-07-02 10:34:58,5720,5720,Tarimbaro,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184673,2025-07-02 10:36:37,5796,4714,Cd. Guadalajara,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184674,2025-07-02 10:37:08,5246,3942,Cd. Zamora,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184675,2025-07-02 10:37:08,4125,3942,Cd. Zamora,OCCIDENTE,MEGAS ASCENSO 0,87,0.0,Ascenso internet,2025-07-02
184676,2025-07-02 10:45:53,5399,3942,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184677,2025-07-02 10:45:53,5399,3942,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184678,2025-07-02 10:45:53,4125,3942,Cd. Morelia,TCO,MEGAS ASCENSO 0,87,0.0,Ascenso internet,2025-07-02
184679,2025-07-02 10:46:32,5807,5468,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184680,2025-07-02 10:46:32,5807,5468,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184681,2025-07-02 10:46:32,5468,5468,Cd. Morelia,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184682,2025-07-02 10:47:42,5871,5380,La Barca,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184683,2025-07-02 10:48:18,5806,5468,Cd. León,BAJIO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184684,2025-07-02 10:48:18,5758,5468,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184685,2025-07-02 10:49:33,5882,3942,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184686,2025-07-02 10:49:33,5882,3942,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184687,2025-07-02 10:51:05,5918,5380,Manzanillo,OCCIDENTE,MAX BASICO 60 60,100,60.0,HBO,2025-07-02
184688,2025-07-02 10:51:05,5704,5380,Manzanillo,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184689,2025-07-02 10:57:55,5860,5468,Cd. León,BAJIO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184690,2025-07-02 10:57:55,5468,5468,Cd. León,BAJIO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184691,2025-07-02 10:58:14,5913,5380,Tonalá,OCCIDENTE,MAX BASICO 60 60,100,60.0,HBO,2025-07-02
184692,2025-07-02 10:58:14,5695,5380,Tonalá,OCCIDENTE,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184693,2025-07-02 10:58:21,5872,5720,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184694,2025-07-02 10:58:21,5872,5720,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184695,2025-07-02 10:58:21,5720,5720,Tlajomulco,OCCIDENTE,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
184696,2025-07-02 11:03:25,5785,3942,CD Guzman,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184697,2025-07-02 11:03:25,4125,3942,CD Guzman,OCCIDENTE,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184698,2025-07-02 11:05:39,5481,5468,Cd. Patzcuaro,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184699,2025-07-02 11:05:40,5758,5468,Cd. Patzcuaro,TCO,FOXSPORT PREMIUM 149 149,81,149.0,FOX,2025-07-02
184700,2025-07-02 11:10:34,5826,5468,Cd. Guadalajara,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184701,2025-07-02 11:16:24,5602,3942,Cd. Morelia,TCO,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184702,2025-07-02 11:16:24,5572,3942,Cd. Morelia,TCO,PLAN ALTAN 100 100,102,100.0,MEGAMOVIL,2025-07-02
184703,2025-07-02 11:17:59,5915,4714,Tonalá,OCCIDENTE,NETFLIX ANUNCIOS 80 80,101,80.0,NETFLIX,2025-07-02
184704,2025-07-02 11:20:35,5908,4714,Acapulco,CENTRO,PLAN AT&T 100 100,105,100.0,MEGAMOVIL,2025-07-02
